;Rewards
906;1117.0278124220004
907;939.1435264041322
908;1145.9540341794495
909;877.8530641828268
910;948.1534727684596
911;1078.056051558193
912;1048.9839467035065
913;957.2877946119761
914;962.5690653238594
915;967.832499785351
916;1102.7089538369594
917;973.5013667894868
918;1016.4887263236749
919;1099.8082938715447
920;1155.344774176419
921;1027.6279412048916
922;1107.9867167831194
923;1013.5973535800154
924;1005.8293516688468
925;1072.6654203937278
926;1187.7312898266423
927;1061.898012041758
928;973.6614167406979
929;997.3644727256328
930;981.2540831216836
931;1018.0284931479105
932;1022.7797384927051
933;1286.037943123579
934;1433.4072895905917
935;1015.2142722608842
936;978.0828624337996
937;1008.8164072047041
938;1810.0754912103391
939;986.9313808737306
940;951.6311983167734
941;1407.178547442734
942;944.7154712283293
943;1067.0710239108678
944;975.3990749286424
945;971.8852704291453
946;978.5505052322108
947;936.0802993465784
948;970.1667529318315
949;948.8021705063929
950;1127.0508868771515
951;1823.0237750772208
952;938.4872406690172
953;934.4972645830662
954;1086.896236862379
955;937.6089478537701
956;1087.0342901863248
957;1305.6889731070976
958;937.1299468320876
959;973.2778944619308
960;1020.6758301528018
961;1327.409332371282
962;1399.4674520555036
963;931.8614328663123
964;2086.6212561067623
965;855.8956315045455
966;946.7428566251147
967;893.4715023477272
968;926.5775234781152
969;931.3427514240727
970;1347.7686572173545
971;917.2958320254529
972;1024.0220172071251
973;1031.8585612404622
974;984.8966852231827
975;940.25061640485
976;1010.7405421296335
977;1051.07741125523
978;958.88197451825
979;1395.0730378322148
980;986.5857093492552
981;1106.52541964023
982;937.8055053364446
983;926.4116837646704
984;945.3625813321116
985;949.9329856086545
986;916.9372335874425
987;1101.537921753658
988;997.5477727623643
989;951.2212021095932
990;980.4621001292408
991;952.5905977770321
992;994.3930666022063
993;1424.9091999701525
994;957.3043358782813
995;1103.3275235112444
996;964.5120518213635
997;1004.7013619099309
998;1012.8900094420476
999;1090.407183565719
1000;974.3901342105462
1001;1647.4059493153625
1002;974.216592708877
1003;1298.4448891639067
1004;1078.344832735015
1005;1080.3979415873998
1006;980.9554015260226
1007;1022.7776303769222
1008;1037.1257008419168
1009;1013.7060097544813
1010;1121.3987684238325
1011;953.1700659878181
1012;1415.1036861057955
1013;1008.1292805686421
1014;1920.3473429582689
1015;1066.6187493109562
1016;957.8046991046217
1017;936.3431900112234
1018;1003.4003288783881
1019;975.6557980990785
1020;969.8581936932351
1021;1083.30588280691
1022;976.17537591765
1023;1316.3157479159886
1024;1084.5316655731428
1025;1209.4173626871357
1026;974.948454594834
1027;1142.2024610065062
1028;1144.8483108769276
1029;973.8210233310137
1030;1039.9838050842518
1031;1025.5590679324719
1032;977.746900231667
1033;982.0229846776565
1034;1015.2785105062371
1035;984.1749237090949
1036;1170.5636923413576
1037;984.8140809473894
1038;1976.7880979011736
1039;978.896798777781
1040;1145.3938192682015
1041;1135.7994842861651
1042;980.4308370774322
1043;984.9453132271801
1044;989.4330461117208
1045;1145.3487241388264
1046;1026.7970037558648
1047;991.8227222998239
1048;1059.9030248656918
1049;1174.0702637653658
1050;1003.0326461688253
1051;1022.5614451806625
1052;1045.4263312054636
1053;995.0847689020868
1054;999.5980022661338
1055;1004.0513342303327
1056;1071.0290438205423
1057;1115.2929063956028
1058;1405.6046186513856
1059;963.8068054007952
1060;1240.187698903852
1061;1002.2342049816841
1062;1006.5350087460333
1063;993.6928170423264
1064;1004.1376399739356
1065;1008.6214623819676
1066;1002.9119245645268
1067;1038.7691165165572
1068;1082.9615237989512
1069;983.5484835228137
1070;1122.7085495918393
1071;1014.6697297215651
1072;1019.290963478702
1073;1113.711068226649
1074;1368.2751340157674
1075;1164.5418363893457
1076;1014.6340938927372
1077;1061.7489507306298
1078;1063.897118442894
1079;1024.4133190928526
1080;1069.3633500915294
1081;1174.6591005267142
1082;1761.890169277594
1083;1019.9892686655787
1084;1085.624423422154
1085;1070.682801376087
1086;1275.4663872756414
1087;1224.902838097312
1088;1005.3521336316383
1089;1116.5528825813153
1090;1079.5883527895737
1091;1007.6804949209175
1092;1537.2900652172739
1093;1160.570203012051
1094;1002.5095910699454
1095;1139.9128063583946
1096;1262.1206219903852
1097;1655.0630444604665
1098;1109.3259798060767
1099;1090.3858505257977
1100;1130.7975894430706
1101;962.5039707876429
1102;1090.6994631458822
1103;1067.0316002685208
1104;973.5948564266519
1105;1032.3744643334978
1106;1018.147902939623
1107;983.2000997611462
1108;987.830647563206
1109;1045.2339670476035
1110;1058.4748058334758
1111;995.6718415938165
1112;1133.2794497637467
1113;1185.2393036606552
1114;996.6490837743975
1115;1055.8319309022213
1116;1538.0522390224849
1117;1101.3582509138762
1118;968.3806436765449
1119;1213.7170303601004
1120;1805.8472026669046
1121;1116.0585988707269
1122;1214.197582964089
1123;978.2656827042381
1124;1025.8843710918704
1125;945.7884737427771
1126;1116.6183868014134
1127;984.2153114921014
1128;1201.2846166693387
1129;1036.3922119196798
1130;1667.6871887719417
1131;976.7494422969289
1132;981.1106563940914
1133;1125.1980009785862
1134;866.5364008281533
1135;1089.5342075237434
1136;994.3268847396009
1137;964.296052103839
1138;1098.7920762594472
1139;981.6710105236605
1140;943.2315750956709
1141;1126.9411341265013
1142;1060.9861904894985
1143;1008.9020445346241
1144;1147.792633225602
1145;1074.4630100810032
1146;1187.6476391741794
1147;917.693582591274
1148;985.1955804639101
1149;1017.7501830942483
1150;1051.603396772799
1151;993.280109745657
1152;1295.0124639838746
1153;996.4040783681924
1154;1344.699518634032
1155;1642.4434844348687
1156;985.7614726359668
1157;990.3471408327227
1158;1072.4415283496885
1159;1134.4214283710653
1160;1025.6826232455073
1161;984.8365700379247
1162;1220.7509485418088
1163;998.0910613993706
1164;988.2189433868714
1165;1157.1055604171827
1166;991.7698773333566
1167;1092.04820661924
1168;1187.7999901561227
1169;1029.6816322126595
1170;980.6828775088622
1171;1077.4539000153986
1172;1002.7104863672055
1173;1095.8750759398804
1174;1006.8787053159783
1175;1011.6696468985749
1176;1104.3649371607635
1177;1015.2413693252295
1178;1043.7079033588216
1179;1278.9301364804633
1180;990.8208917329973
1181;1060.79051297861
1182;1023.9246525025937
1183;1049.0733310693074
1184;1025.1569388354003
1185;1068.1826319575712
1186;1005.9585518920692
1187;1080.787534047904
1188;878.8833992151865
1189;1100.4935646757972
1190;1156.6773044817603
1191;1299.4608003598894
1192;1037.4788358140854
1193;1055.7726293194191
1194;1034.0311897964693
1195;1961.5421402936868
1196;1038.8555377330185
1197;1277.5095974232806
1198;1013.8473743773843
1199;1279.1583218844032
1200;1040.9767991928768
1201;1288.0448381979666
1202;1454.4343948006851
1203;1041.5539824732537
1204;1048.9926820035575
1205;1652.2860280056047
1206;1229.5096422643837
1207;1083.9718341321511
1208;1341.0793938933864
1209;1008.9139617812116
1210;1365.6750752662638
1211;1029.8323936912416
1212;1070.2094175182726
1213;1331.4913484985982
1214;1185.4292408042124
1215;1127.9906387874535
1216;1160.0975369843088
1217;1028.8896098601438
1218;1081.8432053268011
1219;1187.3201115701324
1220;1071.9227469213763
1221;1084.1596968990984
1222;1033.8439124899164
1223;1038.057663653607
1224;1422.9426974174119
1225;1084.8585256592553
1226;1081.3009928908455
1227;1037.6932890249932
1228;1180.2769693804987
1229;1046.708173949138
1230;1375.4124787613234
1231;981.3217855565258
1232;1059.320282504298
1233;1031.9951598322948
1234;1084.3338946599526
1235;1435.911946555494
1236;1104.4389262225166
1237;1028.2677472738494
1238;1179.8539269851506
1239;1032.9030901345304
1240;1280.2025782171704
1241;1034.1217393131403
1242;1038.0608949762984
1243;1093.5240815562136
1244;1074.7298151180064
1245;1178.2467001163893
1246;1015.7370342440563
1247;1040.761272280433
1248;1095.6258613729642
1249;1124.6707680249244
1250;1046.567295674788
1251;1092.8089653513675
1252;1043.8429503377386
1253;1279.6680665275428
1254;1113.60619834085
1255;1079.370462420019
1256;1058.5613961930576
1257;1494.8678730160973
1258;1107.7084608393188
1259;1081.4949924575856
1260;1037.3472785632723
1261;1061.397043282058
1262;1045.09513666364
1263;1093.9477483433373
1264;1049.5939726894064
1265;1111.980627219826
1266;1123.374783294298
1267;1053.9676846473426
1268;1080.7119744727459
1269;1113.8911309716652
1270;1062.6914761271687
1271;1202.9445848751734
1272;1063.9739767602694
1273;1067.4772360327888
1274;1448.7657010490461
1275;1108.682012700867
1276;1158.5506357714733
1277;1056.0451773781535
1278;1087.5692578184078
1279;1124.947123053147
1280;1053.934737190662
1281;1057.5376336511138
1282;1093.9870422341016
1283;1061.0180978137919
1284;1893.731471837924
1285;1153.9498552947898
1286;1052.0418837713687
1287;1055.4823338419428
1288;1058.9050834208767
1289;1313.6193429078965
1290;1432.8209448897087
1291;1053.957052764883
1292;1106.1141925587672
1293;1375.404251318475
1294;1082.8203940101314
1295;1028.6236890630873
1296;1056.5464737136936
1297;1085.5567826642239
1298;1296.8242590611414
1299;1050.2456755056767
1300;1184.931233170734
1301;1012.1358019645386
1302;1049.1862393707356
1303;1175.0730749116635
1304;780.8931181526989
1305;1329.1937542512792
1306;1329.2778342393017
1307;1135.1148196137885
1308;1044.8675826637455
1309;1041.736157422774
1310;1045.7909028992315
1311;1122.1027762332724
1312;1047.4214977316815
1313;1196.7888882912696
1314;1553.7821690595965
1315;1049.0482178482898
1316;1054.891847873586
1317;1051.752560614962
1318;1246.8749269441782
1319;1204.7070491503812
1320;1151.9448590315928
1321;1178.0342058612878
1322;1244.6802109121966
1323;1096.2522563277746
1324;1141.8684944816935
1325;1102.9752095172946
1326;1138.8201165086577
1327;1251.3716745136937
1328;1040.0318211443232
1329;1043.758534108816
1330;1407.4324667023284
1331;1119.9789095507388
